timestamp,rssi,ack_status,label
1744548289,-29.55,0,Jammed
1744545656,-50.6,1,Normal
1744543880,-61.99,1,Normal
1744550173,-29.2,0,Jammed
1744566676,-72.3,1,Normal
1744568570,-109.07,0,Jammed
1744552980,-55.89,1,Normal
1744552323,-58.13,1,Normal
1744550658,-79.74,0,Jammed
1744570823,-73.67,0,Jammed
1744560663,-92.29,1,Jammed
1744562858,-60.95,1,Normal
1744565516,-52.4,1,Normal
1744571111,-29.85,0,Jammed
1744550725,-100.82,0,Jammed
1744561144,-81.87,0,Jammed
1744551965,-56.94,1,Normal
1744563805,-53.84,1,Normal
1744550132,-87.13,0,Jammed
1744567297,-73.41,0,Jammed
1744569875,-93.99,0,Jammed
1744541808,-64.26,1,Normal
1744546571,-60.54,1,Normal
1744549526,-96.22,0,Jammed
1744571330,-31.02,1,Jammed
1744563726,-53.73,1,Normal
1744567122,-27.99,0,Jammed
1744566460,-63.27,1,Normal
1744552991,-58.93,1,Normal
1744551143,-27.14,1,Jammed
1744546236,-60.48,1,Normal
1744549828,-84.8,1,Jammed
1744570810,-96.66,0,Jammed
1744553522,-53.32,1,Normal
1744564064,-62.52,1,Normal
1744557234,-91.65,1,Jammed
1744566477,-63.52,1,Normal
1744546712,-28.14,0,Jammed
1744557333,-28.66,0,Jammed
1744565848,-60.62,1,Normal
1744553652,-65.31,1,Normal
1744545553,-68.82,1,Normal
1744561954,-59.05,1,Normal
1744561159,-31.67,0,Jammed
1744567787,-28.38,0,Jammed
1744551523,-72.85,0,Jammed
1744559249,-94.89,0,Jammed
1744566816,-29.16,1,Jammed
1744545653,-71.9,1,Normal
1744552045,-58.19,1,Normal
1744554600,-58.63,1,Normal
1744569631,-84.6,0,Jammed
1744563344,-66.26,1,Normal
1744551181,-88.03,0,Jammed
1744557321,-28.25,0,Jammed
1744567029,-92.53,0,Jammed
1744559197,-84.77,0,Jammed
1744549845,-80.26,0,Jammed
1744560096,-83.43,0,Jammed
1744562308,-62.33,1,Normal
1744550684,-82.31,0,Jammed
1744554959,-54.71,1,Normal
1744560900,-29.26,0,Jammed
1744543456,-50.93,1,Normal
1744558329,-30.56,0,Jammed
1744566279,-57.32,1,Normal
1744555406,-52.12,1,Normal
1744545918,-51.58,1,Normal
1744552880,-63.15,0,Normal
1744550057,-28.94,0,Jammed
1744570930,-93.32,0,Jammed
1744541870,-62.16,1,Normal
1744549693,-29.37,0,Jammed
1744569222,-27.14,0,Jammed
1744543470,-56.13,1,Normal
1744550668,-88.66,0,Jammed
1744547275,-31.82,0,Jammed
1744553646,-54.99,1,Normal
1744553228,-59.35,1,Normal
1744563616,-58.65,1,Normal
1744560010,-32.49,0,Jammed
1744543949,-64.73,1,Normal
1744547572,-94.5,0,Jammed
1744564496,-62.44,1,Normal
1744558545,-67.96,0,Jammed
1744549149,-31.76,0,Jammed
1744571578,-86.63,1,Jammed
1744558237,-96.99,1,Jammed
1744546872,-84.52,0,Jammed
1744561181,-93.62,0,Jammed
1744549502,-27.74,0,Jammed
1744558501,-30.24,0,Jammed
1744553291,-64.79,1,Normal
1744553724,-60.68,1,Normal
1744544570,-63.96,1,Normal
1744571208,-91.75,0,Jammed
1744549652,-81.75,0,Jammed
1744549480,-30.97,0,Jammed
1744553496,-57.85,1,Normal
1744542480,-60.77,1,Normal
1744544737,-59.95,1,Normal
1744561727,-60.28,1,Normal
1744562688,-68.6,1,Normal
1744565198,-64.41,1,Normal
1744562360,-58.07,1,Normal
1744543233,-61.55,1,Normal
1744559677,-30.12,1,Jammed
1744562184,-52.37,1,Normal
1744564718,-66.4,1,Normal
1744556362,-58.77,1,Normal
1744548648,-94.09,0,Jammed
1744542542,-64.53,1,Normal
1744571420,-28.72,0,Jammed
1744564769,-67.01,1,Normal
1744550216,-85.9,0,Jammed
1744550023,-28.27,1,Jammed
1744566295,-62.43,1,Normal
1744558659,-81.03,0,Jammed
1744542507,-58.24,1,Normal
1744548013,-28.19,1,Jammed
1744562567,-60.57,1,Normal
1744548424,-98.28,0,Jammed
1744543676,-59.89,1,Normal
1744554744,-64.6,1,Normal
1744552814,-60.89,1,Normal
1744560341,-107.9,1,Jammed
1744569757,-32.36,0,Jammed
1744551865,-56.86,1,Normal
1744542540,-67.04,1,Normal
1744545514,-63.07,1,Normal
1744563041,-62.26,1,Normal
1744554081,-66.12,1,Normal
1744561203,-24.12,0,Jammed
1744544206,-61.57,1,Normal
1744570323,-95.56,0,Jammed
1744562967,-56.17,1,Normal
1744558392,-86.43,0,Jammed
1744562905,-56.97,1,Normal
1744546570,-62.23,0,Normal
1744543611,-59.21,1,Normal
1744544586,-62.29,0,Normal
1744549801,-32.34,0,Jammed
1744562374,-62.49,1,Normal
1744558036,-30.52,0,Jammed
1744551905,-67.55,1,Normal
1744561651,-84.55,0,Jammed
1744543939,-62.15,1,Normal
1744569211,-33.14,0,Jammed
1744568624,-31.45,0,Jammed
1744551533,-83.78,0,Jammed
1744550729,-33.33,0,Jammed
1744570783,-72.46,0,Jammed
1744545658,-62.69,1,Normal
1744545939,-56.09,1,Normal
1744569396,-86.14,0,Jammed
1744553489,-55.25,1,Normal
1744557297,-97.56,0,Jammed
1744547996,-91.45,0,Jammed
1744546720,-96.45,0,Jammed
1744571379,-30.55,1,Jammed
1744565977,-55.88,1,Normal
1744564782,-61.45,1,Normal
1744554407,-62.45,1,Normal
1744542947,-60.1,1,Normal
1744560489,-81.15,0,Jammed
1744561579,-108.35,0,Jammed
1744560928,-85.56,0,Jammed
1744563199,-72.32,1,Normal
1744546942,-29.83,0,Jammed
1744550407,-30.94,0,Jammed
1744561408,-25.28,0,Jammed
1744551372,-119.59,1,Jammed
1744564592,-64.68,1,Normal
1744559510,-75.71,0,Jammed
1744562829,-51.94,1,Normal
1744569647,-35.84,0,Jammed
1744549038,-98.61,0,Jammed
1744555590,-54.41,1,Normal
1744545019,-57.22,1,Normal
1744551425,-96.8,0,Jammed
1744555426,-57.32,1,Normal
1744570784,-29.29,0,Jammed
1744547503,-26.1,0,Jammed
1744564175,-65.21,1,Normal
1744570220,-28.67,0,Jammed
1744548843,-100.69,1,Jammed
1744562484,-63.07,1,Normal
1744571447,-29.89,0,Jammed
1744559862,-100.21,0,Jammed
1744541781,-58.11,1,Normal
1744553401,-60.66,1,Normal
1744548333,-73.49,0,Jammed
1744547784,-31.86,0,Jammed
1744555401,-55.71,1,Normal
1744547783,-81.41,0,Jammed
1744570607,-89.84,0,Jammed
1744551773,-71.37,1,Normal
1744562824,-67.14,1,Normal
1744557984,-29.23,0,Jammed
1744553598,-57.22,1,Normal
1744543840,-58.75,1,Normal
1744549708,-73.53,0,Jammed
1744541999,-60.09,1,Normal
1744570893,-102.81,0,Jammed
1744560621,-84.49,0,Jammed
1744556186,-63.19,1,Normal
1744562437,-54.45,1,Normal
1744552495,-63.26,1,Normal
1744549118,-28.26,1,Jammed
1744559477,-29.06,0,Jammed
1744565042,-59.84,1,Normal
1744557280,-94.12,0,Jammed
1744558836,-88.52,0,Jammed
1744543341,-54.56,1,Normal
1744550674,-32.51,0,Jammed
1744555007,-63.7,1,Normal
1744562143,-61.27,1,Normal
1744542551,-56.38,1,Normal
1744561509,-27.84,0,Jammed
1744563185,-58.8,1,Normal
1744548248,-81.89,0,Jammed
1744542184,-63.98,1,Normal
1744567556,-28.86,0,Jammed
1744564148,-58.21,1,Normal
1744543618,-59.51,1,Normal
1744548878,-31.69,0,Jammed
1744558972,-102.71,0,Jammed
1744553043,-63.87,1,Normal
1744548921,-74.91,0,Jammed
1744555297,-54.86,0,Normal
1744562154,-62.05,1,Normal
1744569624,-27.03,0,Jammed
1744564073,-64.88,1,Normal
1744546976,-96.89,0,Jammed
1744552966,-60.63,1,Normal
1744570726,-31.49,0,Jammed
1744565957,-57.44,1,Normal
1744548752,-95.06,0,Jammed
1744563908,-60.04,1,Normal
1744561874,-61.9,1,Normal
1744557070,-96.78,1,Jammed
1744551796,-63.09,1,Normal
1744571223,-85.13,0,Jammed
1744562103,-55.59,1,Normal
1744552818,-61.45,0,Normal
1744557081,-86.48,0,Jammed
1744550178,-31.44,0,Jammed
1744563749,-51.62,1,Normal
1744554459,-62.09,1,Normal
1744564611,-64.14,0,Normal
1744549674,-30.99,1,Jammed
1744567501,-93.45,0,Jammed
1744567383,-29.32,0,Jammed
1744567236,-97.82,0,Jammed
1744550280,-91.04,0,Jammed
1744570870,-72.69,0,Jammed
1744557420,-28.12,0,Jammed
1744561678,-30.15,0,Jammed
1744543899,-62.4,1,Normal
1744571125,-28.12,1,Jammed
1744569664,-30.45,0,Jammed
1744545559,-45.4,1,Normal
1744570813,-89.0,1,Jammed
1744553403,-56.89,1,Normal
1744560606,-27.88,0,Jammed
1744567921,-97.95,0,Jammed
1744549945,-27.16,1,Jammed
1744562798,-61.79,1,Normal
1744570321,-97.68,0,Jammed
1744571021,-75.43,0,Jammed
1744549393,-27.43,1,Jammed
1744563048,-53.53,1,Normal
1744566384,-62.72,1,Normal
1744549532,-31.54,0,Jammed
1744564162,-62.36,1,Normal
1744561424,-70.68,0,Jammed
1744563515,-57.28,1,Normal
1744554216,-63.1,1,Normal
1744546203,-55.8,1,Normal
1744547405,-105.14,0,Jammed
1744561793,-62.13,1,Normal
1744550460,-102.56,0,Jammed
1744556987,-25.74,0,Jammed
1744567264,-36.16,0,Jammed
1744549318,-30.11,0,Jammed
1744563069,-60.71,1,Normal
1744543311,-65.97,1,Normal
1744554791,-60.95,1,Normal
1744560923,-29.82,0,Jammed
1744561300,-78.8,0,Jammed
1744555532,-62.97,1,Normal
1744567807,-27.89,0,Jammed
1744547683,-29.11,0,Jammed
1744549373,-99.29,0,Jammed
1744552864,-55.27,1,Normal
1744559728,-31.96,0,Jammed
1744547933,-88.55,0,Jammed
1744568101,-29.96,1,Jammed
1744553007,-56.08,1,Normal
1744552548,-60.62,0,Normal
1744552128,-56.95,1,Normal
1744550965,-88.87,1,Jammed
1744555611,-55.18,1,Normal
1744562355,-57.61,1,Normal
1744568298,-25.97,1,Jammed
1744554280,-60.93,1,Normal
1744562552,-65.67,1,Normal
1744544294,-53.74,1,Normal
1744561163,-29.06,0,Jammed
1744555068,-65.37,1,Normal
1744554896,-61.76,1,Normal
1744553682,-64.13,1,Normal
1744551780,-53.82,1,Normal
1744550271,-104.37,0,Jammed
1744548502,-33.03,0,Jammed
1744559671,-96.96,0,Jammed
1744567324,-31.12,0,Jammed
1744564154,-54.91,1,Normal
1744553561,-56.28,1,Normal
1744551054,-102.51,0,Jammed
1744553408,-47.08,1,Normal
1744564069,-62.45,1,Normal
1744559384,-91.57,0,Jammed
1744554093,-49.79,1,Normal
1744543490,-63.48,1,Normal
1744543455,-49.84,1,Normal
1744549151,-97.83,0,Jammed
1744558241,-95.43,0,Jammed
1744552491,-54.56,1,Normal
1744565757,-64.13,1,Normal
1744569075,-31.08,0,Jammed
1744563502,-59.37,1,Normal
1744550212,-29.78,0,Jammed
1744556110,-56.67,1,Normal
1744566420,-54.44,1,Normal
1744561823,-55.92,1,Normal
1744553203,-49.85,1,Normal
1744560122,-91.49,0,Jammed
1744545624,-53.45,1,Normal
1744553315,-56.44,1,Normal
1744557124,-83.57,0,Jammed
1744546827,-30.68,0,Jammed
1744543902,-50.27,1,Normal
1744560997,-28.4,0,Jammed
1744549771,-27.91,0,Jammed
1744546652,-54.96,0,Normal
1744543305,-62.8,1,Normal
1744563414,-67.36,1,Normal
1744548609,-32.25,0,Jammed
1744555668,-61.79,1,Normal
1744555531,-50.86,1,Normal
1744545632,-47.71,1,Normal
1744562630,-58.21,1,Normal
1744553187,-51.31,0,Normal
1744550298,-87.08,0,Jammed
1744544636,-50.71,1,Normal
1744545142,-58.13,1,Normal
1744555751,-64.78,1,Normal
1744569166,-30.7,0,Jammed
1744546123,-62.21,1,Normal
1744551621,-29.32,0,Jammed
1744550591,-101.76,0,Jammed
1744547499,-96.49,0,Jammed
1744568089,-31.86,0,Jammed
1744551182,-30.56,0,Jammed
1744549454,-99.24,0,Jammed
1744565420,-65.27,1,Normal
1744545788,-58.07,1,Normal
1744564011,-62.61,1,Normal
1744559786,-30.4,0,Jammed
1744570820,-31.9,1,Jammed
1744552081,-64.06,1,Normal
1744542439,-57.58,1,Normal
1744551434,-81.17,0,Jammed
1744544365,-60.92,1,Normal
1744554825,-54.51,1,Normal
1744543020,-66.98,1,Normal
1744558398,-89.63,1,Jammed
1744567574,-83.5,1,Jammed
1744554707,-62.57,1,Normal
1744568244,-74.38,0,Jammed
1744559549,-87.56,1,Jammed
1744562096,-56.86,1,Normal
1744544129,-56.01,1,Normal
1744564926,-57.1,1,Normal
1744567774,-30.23,0,Jammed
1744560787,-94.72,0,Jammed
1744557594,-31.76,1,Jammed
1744557881,-34.91,0,Jammed
1744545941,-73.68,1,Normal
1744542820,-51.94,1,Normal
1744545495,-64.82,1,Normal
1744565613,-54.6,1,Normal
1744546602,-62.37,1,Normal
1744559445,-88.33,0,Jammed
1744552038,-56.2,1,Normal
1744561182,-85.91,0,Jammed
1744567415,-33.79,0,Jammed
1744546437,-61.65,1,Normal
1744556022,-68.56,1,Normal
1744560217,-93.52,0,Jammed
1744557466,-105.77,0,Jammed
1744561666,-29.01,0,Jammed
1744557564,-30.96,1,Jammed
1744558093,-101.06,0,Jammed
1744555736,-57.09,1,Normal
1744559308,-92.07,0,Jammed
1744568237,-28.01,0,Jammed
1744561015,-25.62,1,Jammed
1744550542,-28.29,0,Jammed
1744558004,-97.61,0,Jammed
1744552131,-62.38,1,Normal
1744551257,-36.32,0,Jammed
1744550590,-82.13,0,Jammed
1744551092,-29.02,0,Jammed
1744562410,-56.17,1,Normal
1744542270,-63.12,0,Normal
1744541713,-60.94,1,Normal
1744543242,-65.94,1,Normal
1744570121,-29.6,0,Jammed
1744565365,-61.16,1,Normal
1744555713,-61.66,1,Normal
1744560935,-118.14,0,Jammed
1744544703,-53.77,1,Normal
1744561966,-58.12,1,Normal
1744567715,-92.12,0,Jammed
1744542269,-60.84,1,Normal
1744545995,-51.86,1,Normal
1744568826,-31.71,1,Jammed
1744550920,-91.78,1,Jammed
1744562190,-53.64,1,Normal
1744568114,-29.09,0,Jammed
1744546284,-62.52,1,Normal
1744568561,-95.85,0,Jammed
1744570546,-88.71,0,Jammed
1744570949,-57.43,1,Jammed
1744551891,-61.73,1,Normal
1744551371,-32.27,0,Jammed
1744554590,-66.31,1,Normal
1744566061,-63.32,1,Normal
1744564916,-62.04,1,Normal
1744561733,-52.93,1,Normal
1744552836,-50.82,1,Normal
1744559903,-109.06,0,Jammed
1744571159,-26.77,0,Jammed
1744568394,-27.24,0,Jammed
1744550331,-89.73,0,Jammed
1744554720,-63.8,1,Normal
1744553806,-59.92,1,Normal
1744561704,-90.43,0,Jammed
1744557875,-90.09,0,Jammed
1744560813,-89.64,0,Jammed
1744569210,-80.14,0,Jammed
1744557711,-27.24,0,Jammed
1744551250,-88.96,0,Jammed
1744545864,-57.86,1,Normal
1744559262,-88.49,1,Jammed
1744543227,-59.51,1,Normal
1744556766,-30.19,0,Jammed
1744547462,-29.0,1,Jammed
1744557470,-32.8,0,Jammed
1744544112,-55.29,1,Normal
1744551973,-54.84,1,Normal
1744569275,-98.22,0,Jammed
1744559532,-84.11,0,Jammed
1744564848,-65.02,1,Normal
1744548045,-99.49,0,Jammed
1744567584,-84.5,0,Jammed
1744569399,-29.74,0,Jammed
1744543724,-56.37,1,Normal
1744559794,-91.26,0,Jammed
1744551355,-26.22,1,Jammed
1744546424,-57.64,1,Normal
1744555638,-55.9,1,Normal
1744566526,-54.83,1,Normal
1744553809,-65.68,1,Normal
1744545505,-64.73,1,Normal
1744571605,-96.03,1,Jammed
1744547136,-84.51,1,Jammed
1744566219,-59.68,1,Normal
1744561365,-104.69,0,Jammed
1744548981,-107.89,0,Jammed
1744569808,-28.13,0,Jammed
1744551077,-110.43,0,Jammed
1744542104,-66.3,0,Normal
1744565658,-64.29,1,Normal
1744567696,-73.98,0,Jammed
1744563881,-63.09,1,Normal
1744553476,-58.58,1,Normal
1744552244,-59.83,1,Normal
1744545549,-55.46,1,Normal
1744555794,-53.64,1,Normal
1744571265,-73.04,1,Jammed
1744546065,-54.72,1,Normal
1744568792,-26.25,0,Jammed
1744568948,-34.08,1,Jammed
1744552271,-58.52,0,Normal
1744551029,-28.93,0,Jammed
1744565643,-61.43,1,Normal
1744548846,-29.5,0,Jammed
1744551764,-66.47,1,Normal
1744563265,-67.04,1,Normal
1744543238,-58.03,1,Normal
1744563702,-59.91,1,Normal
1744561417,-75.99,1,Jammed
1744547607,-84.58,0,Jammed
1744547240,-31.57,0,Jammed
1744557644,-33.13,0,Jammed
1744543650,-69.38,1,Normal
1744542620,-56.76,1,Normal
1744562045,-58.69,1,Normal
1744561985,-61.81,1,Normal
1744561345,-77.55,0,Jammed
1744543514,-57.17,1,Normal
1744564561,-63.99,1,Normal
1744559165,-94.34,0,Jammed
1744542738,-64.86,1,Normal
1744545530,-58.16,0,Normal
1744562333,-67.77,1,Normal
1744562496,-58.53,1,Normal
1744557322,-29.3,0,Jammed
1744559184,-88.94,0,Jammed
1744550883,-73.38,1,Jammed
1744561540,-35.95,0,Jammed
1744563202,-64.12,1,Normal
1744568026,-29.14,0,Jammed
1744567530,-93.08,0,Jammed
1744570995,-27.04,0,Jammed
1744543702,-52.08,0,Normal
1744551105,-103.8,0,Jammed
1744543775,-66.65,1,Normal
1744559085,-27.45,0,Jammed
1744569302,-29.57,0,Jammed
1744563286,-57.09,1,Normal
1744547827,-29.95,0,Jammed
1744542731,-68.1,1,Normal
1744560686,-30.33,1,Jammed
1744563594,-55.14,1,Normal
1744545747,-56.72,1,Normal
1744551305,-84.67,0,Jammed
1744543781,-63.63,1,Normal
1744561700,-104.75,0,Jammed
1744545297,-70.91,1,Normal
1744567130,-99.71,0,Jammed
1744543753,-59.38,1,Normal
1744571654,-33.73,0,Jammed
1744552579,-68.44,1,Normal
1744551170,-99.48,0,Jammed
1744548157,-89.87,0,Jammed
1744565103,-56.18,0,Normal
1744541802,-63.39,1,Normal
1744553104,-58.52,1,Normal
1744558260,-29.76,0,Jammed
1744544978,-57.84,1,Normal
1744549401,-27.95,0,Jammed
1744553761,-62.97,1,Normal
1744568701,-31.25,0,Jammed
1744568842,-75.84,0,Jammed
1744556812,-31.29,0,Jammed
1744561800,-56.42,1,Normal
1744567361,-83.91,0,Jammed
1744555905,-62.67,1,Normal
1744566696,-59.53,1,Normal
1744549536,-29.53,0,Jammed
1744564924,-66.91,1,Normal
1744548669,-32.12,0,Jammed
1744548716,-28.12,1,Jammed
1744544556,-53.23,0,Normal
1744566536,-61.04,0,Normal
1744567762,-94.08,0,Jammed
1744549981,-99.43,1,Jammed
1744550739,-33.64,0,Jammed
1744566164,-59.43,1,Normal
1744555050,-57.95,1,Normal
1744561717,-59.96,1,Normal
1744563759,-64.7,1,Normal
1744557854,-99.57,0,Jammed
1744550954,-96.68,0,Jammed
1744552251,-68.45,1,Normal
1744567406,-73.39,0,Jammed
1744547664,-32.93,1,Jammed
1744555309,-65.8,1,Normal
1744546993,-27.06,1,Jammed
1744547705,-31.0,1,Jammed
1744550650,-73.98,1,Jammed
1744548868,-28.52,0,Jammed
1744546075,-64.06,1,Normal
1744567208,-100.61,0,Jammed
1744568475,-30.41,1,Jammed
1744559373,-90.84,0,Jammed
1744559153,-97.34,0,Jammed
1744568172,-28.81,1,Jammed
1744543473,-55.84,1,Normal
1744554255,-59.81,1,Normal
1744564497,-60.47,1,Normal
1744555118,-68.66,1,Normal
1744569157,-27.86,0,Jammed
1744552360,-62.11,1,Normal
1744545317,-58.52,1,Normal
1744567100,-31.95,1,Jammed
1744555095,-61.74,1,Normal
1744564345,-65.59,1,Normal
1744559964,-27.81,0,Jammed
1744561873,-60.48,1,Normal
1744553803,-52.21,1,Normal
1744570565,-27.26,0,Jammed
1744542625,-55.98,1,Normal
1744553844,-61.66,1,Normal
1744551108,-29.16,0,Jammed
1744563159,-65.14,1,Normal
1744560348,-82.04,0,Jammed
1744564450,-54.9,1,Normal
1744550041,-31.77,0,Jammed
1744564043,-57.68,1,Normal
1744550475,-89.41,1,Jammed
1744544229,-63.45,1,Normal
1744548757,-58.11,0,Jammed
1744563504,-66.36,1,Normal
1744554917,-53.97,0,Normal
1744543586,-60.7,1,Normal
1744548817,-98.55,0,Jammed
1744567370,-83.28,0,Jammed
1744570901,-79.19,1,Jammed
1744558765,-97.35,1,Jammed
1744558361,-83.12,0,Jammed
1744547397,-99.68,0,Jammed
1744548387,-72.62,0,Jammed
1744562778,-60.21,1,Normal
1744549641,-80.28,1,Jammed
1744544374,-60.09,1,Normal
1744568396,-83.11,0,Jammed
1744547558,-31.12,0,Jammed
1744560976,-31.88,0,Jammed
1744543115,-73.97,1,Normal
1744551788,-60.47,1,Normal
1744547345,-88.91,0,Jammed
1744557399,-32.28,0,Jammed
1744570746,-29.89,1,Jammed
1744559195,-30.18,0,Jammed
1744555579,-64.69,1,Normal
1744542255,-65.05,1,Normal
1744562648,-58.8,1,Normal
1744570076,-97.55,1,Jammed
1744567253,-29.22,0,Jammed
1744542804,-62.6,1,Normal
1744570488,-32.19,0,Jammed
1744563959,-60.28,1,Normal
1744570673,-80.45,0,Jammed
1744562934,-54.78,1,Normal
1744563443,-61.07,1,Normal
1744556627,-56.07,1,Normal
1744544638,-63.54,1,Normal
1744556585,-50.28,1,Normal
1744560649,-28.54,0,Jammed
1744550162,-95.38,1,Jammed
1744554415,-52.2,1,Normal
1744561308,-104.6,0,Jammed
1744570834,-27.83,0,Jammed
1744544685,-55.4,1,Normal
1744563582,-59.93,1,Normal
1744545116,-64.56,1,Normal
1744565642,-51.5,1,Normal
1744553278,-66.36,1,Normal
1744561629,-92.6,0,Jammed
1744545090,-55.69,1,Normal
1744550746,-73.22,1,Jammed
1744559189,-97.39,0,Jammed
1744542833,-52.95,1,Normal
1744546214,-60.32,1,Normal
1744551512,-87.66,0,Jammed
1744542698,-59.97,1,Normal
1744557248,-91.34,0,Jammed
1744556968,-96.13,0,Jammed
1744549974,-33.86,1,Jammed
1744545570,-57.42,1,Normal
1744553712,-66.1,1,Normal
1744550761,-28.66,0,Jammed
1744562625,-52.53,1,Normal
1744566179,-53.73,0,Normal
1744542296,-56.4,1,Normal
1744542782,-63.59,1,Normal
1744558497,-87.04,1,Jammed
1744552479,-63.51,1,Normal
1744567763,-30.56,0,Jammed
1744568462,-85.92,1,Jammed
1744547388,-30.37,1,Jammed
1744561026,-85.36,0,Jammed
1744546386,-56.99,0,Normal
1744551822,-59.19,1,Normal
1744548217,-95.09,0,Jammed
1744543434,-66.18,1,Normal
1744564400,-58.78,1,Normal
1744570130,-29.44,0,Jammed
1744551848,-55.16,1,Normal
1744542111,-62.65,1,Normal
1744554155,-54.79,1,Normal
1744548035,-31.97,0,Jammed
1744562947,-60.62,1,Normal
1744559486,-74.09,0,Jammed
1744564377,-50.95,1,Normal
1744567743,-91.62,0,Jammed
1744563471,-57.52,1,Normal
1744543828,-68.18,1,Normal
1744564701,-60.18,1,Normal
1744562614,-61.39,1,Normal
1744546941,-27.7,0,Jammed
1744559659,-32.3,0,Jammed
1744548706,-82.25,1,Jammed
1744563156,-65.88,0,Normal
1744541823,-60.75,1,Normal
1744545080,-61.41,1,Normal
1744547181,-30.45,0,Jammed
1744547583,-28.95,0,Jammed
1744555625,-60.69,1,Normal
1744553500,-59.52,1,Normal
1744543933,-58.36,1,Normal
1744553781,-57.71,1,Normal
1744561391,-90.13,0,Jammed
1744544126,-59.96,1,Normal
1744544047,-58.36,1,Normal
1744550064,-99.19,0,Jammed
1744554729,-64.44,1,Normal
1744542440,-72.01,1,Normal
1744546736,-76.87,0,Jammed
1744545109,-62.96,1,Normal
1744553044,-57.18,1,Normal
1744559129,-89.28,0,Jammed
1744544656,-61.64,0,Normal
1744555217,-57.93,1,Normal
1744554435,-59.91,1,Normal
1744557481,-32.45,0,Jammed
1744560236,-101.82,0,Jammed
1744552269,-63.7,1,Normal
1744551752,-58.41,1,Normal
1744556728,-77.71,0,Jammed
1744561160,-29.42,0,Jammed
1744554136,-58.45,1,Normal
1744548830,-30.88,0,Jammed
1744545491,-56.87,1,Normal
1744561671,-78.53,0,Jammed
1744549248,-32.72,0,Jammed
1744564762,-49.87,1,Normal
1744566795,-32.5,0,Jammed
1744543496,-59.67,1,Normal
1744549180,-80.95,0,Jammed
1744552236,-60.37,1,Normal
1744570446,-32.02,1,Jammed
1744571232,-90.02,0,Jammed
1744548784,-85.73,0,Jammed
1744559773,-97.0,1,Jammed
1744565148,-62.41,1,Normal
1744554957,-53.83,1,Normal
1744559232,-28.14,1,Jammed
1744560232,-32.11,0,Jammed
1744554057,-63.84,1,Normal
1744555273,-57.87,1,Normal
1744554701,-64.74,1,Normal
1744556252,-63.98,1,Normal
1744552032,-51.62,0,Normal
1744562666,-49.99,1,Normal
1744549382,-27.59,0,Jammed
1744567952,-29.89,0,Jammed
1744560027,-96.9,0,Jammed
1744551325,-83.6,0,Jammed
1744563676,-58.77,1,Normal
1744542713,-62.1,1,Normal
1744570668,-27.12,0,Jammed
1744543352,-73.07,1,Normal
1744548259,-25.9,0,Jammed
1744559942,-27.54,0,Jammed
1744553343,-54.55,1,Normal
1744567844,-25.08,1,Jammed
1744565588,-70.11,1,Normal
1744567719,-93.49,0,Jammed
1744568996,-29.08,0,Jammed
1744546865,-84.4,0,Jammed
1744560553,-31.75,0,Jammed
1744564925,-53.06,0,Normal
1744556501,-56.4,1,Normal
1744558137,-23.43,0,Jammed
1744556551,-56.77,1,Normal
1744551566,-90.22,0,Jammed
1744571352,-72.66,0,Jammed
1744548600,-96.66,0,Jammed
1744551050,-27.78,0,Jammed
1744569638,-90.82,0,Jammed
1744568434,-95.76,0,Jammed
1744568231,-29.48,0,Jammed
1744565427,-57.25,1,Normal
1744549103,-26.81,0,Jammed
1744543629,-57.17,1,Normal
1744542815,-58.72,1,Normal
1744565799,-63.69,1,Normal
1744560345,-28.49,0,Jammed
1744553692,-59.01,1,Normal
1744562375,-64.05,1,Normal
1744563986,-61.8,1,Normal
1744545680,-60.75,1,Normal
1744571323,-82.75,0,Jammed
1744567017,-31.44,0,Jammed
1744559552,-99.85,0,Jammed
1744562859,-59.97,1,Normal
1744565602,-60.55,1,Normal
1744547813,-98.35,1,Jammed
1744552033,-70.79,1,Normal
1744569621,-76.63,0,Jammed
1744550218,-83.7,0,Jammed
1744543633,-50.33,1,Normal
1744555511,-56.73,1,Normal
1744546737,-28.98,0,Jammed
1744566703,-63.28,1,Normal
1744563861,-57.01,1,Normal
1744566145,-61.63,0,Normal
1744555673,-64.48,1,Normal
1744560033,-107.42,0,Jammed
1744561237,-28.31,0,Jammed
1744570946,-85.79,0,Jammed
1744564572,-51.79,1,Normal
1744544704,-63.48,1,Normal
1744560867,-30.79,0,Jammed
1744542581,-60.7,1,Normal
1744560482,-72.68,1,Jammed
1744563326,-62.68,1,Normal
1744549494,-31.56,0,Jammed
1744545329,-58.59,1,Normal
1744547269,-62.46,0,Jammed
1744571145,-31.51,1,Jammed
1744571259,-70.87,0,Jammed
1744567241,-32.69,0,Jammed
1744558389,-83.69,0,Jammed
1744543100,-67.3,1,Normal
1744556663,-64.89,1,Normal
1744556699,-60.64,1,Normal
1744548001,-86.79,0,Jammed
1744547746,-100.48,0,Jammed
1744550049,-87.87,0,Jammed
1744545842,-64.08,1,Normal
1744564717,-62.07,1,Normal
1744556098,-61.15,1,Normal
1744554324,-54.93,1,Normal
1744549950,-105.06,0,Jammed
1744549485,-96.84,0,Jammed
1744546390,-62.15,1,Normal
1744551120,-80.45,0,Jammed
1744571673,-30.03,1,Jammed
1744561194,-33.21,1,Jammed
1744565275,-58.84,1,Normal
